antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({13176, 31717})",frozenset({21903}),0.004392504533548257,0.07532742292967963,0.0011787225468466653,0.268348623853211,3.562429370559011,1.0,0.0008478465001275406,1.2638158106666448,0.722466116054718,0.01500769625448948,0.20874545834925556,0.14199830550691847
"frozenset({13176, 21903})",frozenset({31717}),0.016048760830143057,0.021307676808382026,0.0011787225468466653,0.07344632768361582,3.446942073700098,1.0,0.0008367607379029562,1.0562715927129047,0.7214664271295478,0.03258145363408521,0.05327379160919971,0.06438273830989302
"frozenset({31717, 21903})",frozenset({13176}),0.003677211364094298,0.11955470481563571,0.0011787225468466653,0.32054794520547947,2.681182189356694,1.0,0.0007390946276676704,1.2958166642834394,0.62934442685694,0.009657449442839455,0.22828589293302542,0.16520360941069456
frozenset({13176}),"frozenset({31717, 21903})",0.11955470481563571,0.003677211364094298,0.0011787225468466653,0.009859273615909665,2.681182189356694,1.0,0.0007390946276676704,1.0062436198078548,0.7121739394919169,0.009657449442839455,0.00620487890303042,0.16520360941069456
frozenset({31717}),"frozenset({13176, 21903})",0.021307676808382026,0.016048760830143057,0.0011787225468466653,0.055319148936170216,3.446942073700098,1.0,0.0008367607379029562,1.0415700054275512,0.7253431626791038,0.03258145363408521,0.039910908734826056,0.06438273830989302
frozenset({21903}),"frozenset({13176, 31717})",0.07532742292967963,0.004392504533548257,0.0011787225468466653,0.015647987160625917,3.5624293705590104,1.0,0.0008478465001275406,1.0114344080981874,0.7778890584638926,0.01500769625448948,0.011305140508011501,0.14199830550691847
"frozenset({26209, 31717})",frozenset({21903}),0.005460407011887971,0.07532742292967963,0.0010477533749748136,0.19188191881918817,2.5473049701742165,1.0,0.0006364349866221402,1.1442295360093917,0.6107632541489589,0.013139608338597598,0.12604947824752533,0.10289562036987228
"frozenset({26209, 21903})",frozenset({31717}),0.0062865202498488815,0.021307676808382026,0.0010477533749748136,0.16666666666666666,7.821907013396375,1.0,0.0009138022332416846,1.1744307878299416,0.8776714384200494,0.039468690702087285,0.1485236845265668,0.10791962174940897
"frozenset({31717, 21903})",frozenset({26209}),0.003677211364094298,0.04349183961313721,0.0010477533749748136,0.28493150684931506,6.551378589266392,1.0,0.0008878246881040188,1.337645511652126,0.8504877939695168,0.02271734381826125,0.2524177808776109,0.15451115532412477
frozenset({26209}),"frozenset({31717, 21903})",0.04349183961313721,0.003677211364094298,0.0010477533749748136,0.024090803798934447,6.551378589266393,1.0,0.0008878246881040188,1.0209175121151686,0.8858893271185383,0.02271734381826125,0.020488934577908218,0.15451115532412477
frozenset({31717}),"frozenset({26209, 21903})",0.021307676808382026,0.0062865202498488815,0.0010477533749748136,0.0491725768321513,7.821907013396376,1.0,0.0009138022332416846,1.0451039332031673,0.8911421071594008,0.039468690702087285,0.043157366239094636,0.10791962174940897
frozenset({21903}),"frozenset({26209, 31717})",0.07532742292967963,0.005460407011887971,0.0010477533749748136,0.013909321920556373,2.547304970174217,1.0,0.0006364349866221402,1.0085680912480828,0.656911703943834,0.013139608338597598,0.008495302719204458,0.10289562036987228
"frozenset({26209, 47209})",frozenset({31717}),0.005974209147692928,0.021307676808382026,0.001158573443481765,0.193929173693086,9.10137578287268,1.0,0.0010312769257770447,1.2141517733318608,0.8954762638140323,0.044350173544157344,0.17637973936667573,0.12415134807585741
"frozenset({26209, 31717})",frozenset({47209}),0.005460407011887971,0.0659983880717308,0.001158573443481765,0.2121771217712177,3.2148833929188014,1.0,0.0007981953824815827,1.1855477135014565,0.6927293115127235,0.016480366867297216,0.15650801008544013,0.11486584679615686
"frozenset({47209, 31717})",frozenset({26209}),0.0038384041910135,0.04349183961313721,0.001158573443481765,0.30183727034120733,6.940089750768645,1.0,0.0009916341840358121,1.37003612446389,0.8592076305823059,0.025092734017019423,0.2700922390704764,0.16423806996328377
frozenset({26209}),"frozenset({47209, 31717})",0.04349183961313721,0.0038384041910135,0.001158573443481765,0.026638869585360204,6.940089750768645,1.0,0.0009916341840358121,1.0234244667080903,0.8948273311813174,0.025092734017019423,0.02288832001782839,0.16423806996328377
frozenset({47209}),"frozenset({26209, 31717})",0.0659983880717308,0.005460407011887971,0.001158573443481765,0.017554571821096016,3.2148833929188014,1.0,0.0007981953824815827,1.012310266262449,0.7376290562287701,0.016480366867297216,0.012160566451528501,0.11486584679615686
frozenset({31717}),"frozenset({26209, 47209})",0.021307676808382026,0.005974209147692928,0.001158573443481765,0.054373522458628844,9.10137578287268,1.0,0.0010312769257770447,1.0511822738263146,0.9095059603864237,0.044350173544157344,0.04869019874166134,0.12415134807585741
"frozenset({13176, 47209})",frozenset({31717}),0.019101349989925447,0.021307676808382026,0.0013600644771307676,0.07120253164556962,3.3416374899003505,1.0,0.0009530590849416449,1.053719843708863,0.7143913561480628,0.0348297213622291,0.05098114458942036,0.0675161594398061
"frozenset({13176, 31717})",frozenset({47209}),0.004392504533548257,0.0659983880717308,0.0013600644771307676,0.30963302752293576,4.6915240897460855,1.0,0.001070166258318813,1.3529059893711806,0.7903211395642386,0.01970227670753065,0.260850341519449,0.16512028417819816
"frozenset({47209, 31717})",frozenset({13176}),0.0038384041910135,0.11955470481563571,0.0013600644771307676,0.3543307086614173,2.963753782904886,1.0,0.0009011651971110497,1.3636164937611497,0.665143143527836,0.01114505077189796,0.2666559809336249,0.18285339680142576
frozenset({13176}),"frozenset({47209, 31717})",0.11955470481563571,0.0038384041910135,0.0013600644771307676,0.011376084941434229,2.963753782904886,1.0,0.0009011651971110497,1.0076244167631472,0.7525624350793415,0.01114505077189796,0.00756672489898524,0.18285339680142576
frozenset({47209}),"frozenset({13176, 31717})",0.0659983880717308,0.004392504533548257,0.0013600644771307676,0.02060754083346054,4.6915240897460855,1.0,0.001070166258318813,1.0165562192644522,0.8424499918702208,0.01970227670753065,0.01628657515511711,0.16512028417819816
frozenset({31717}),"frozenset({13176, 47209})",0.021307676808382026,0.019101349989925447,0.0013600644771307676,0.06382978723404256,3.341637489900351,1.0,0.0009530590849416449,1.0477781034198523,0.7160018529003036,0.0348297213622291,0.04559944826476998,0.0675161594398061
"frozenset({26209, 24964})",frozenset({31717}),0.004996977634495265,0.021307676808382026,0.0011182752367519646,0.22379032258064516,10.502802562342714,1.0,0.0010118012522974261,1.2608607592286818,0.9093312258433153,0.0444,0.20689101260337472,0.13813629604209562
"frozenset({26209, 31717})",frozenset({24964}),0.005460407011887971,0.03401168647995164,0.0011182752367519646,0.2047970479704797,6.021372921075183,1.0,0.0009325575854107013,1.2147695265147707,0.8385034885976964,0.029156816390858948,0.17679857934118118,0.11883809744495549
"frozenset({24964, 31717})",frozenset({26209}),0.003314527503526093,0.04349183961313721,0.0011182752367519646,0.3373860182370821,7.757455679919567,1.0,0.0009741203381752756,1.4435375448040269,0.8739886139588963,0.024476295479603092,0.30725736673807197,0.1815491592227801
frozenset({26209}),"frozenset({24964, 31717})",0.04349183961313721,0.003314527503526093,0.0011182752367519646,0.025712300208478114,7.757455679919567,1.0,0.0009741203381752756,1.0229888694168516,0.9106997626741052,0.024476295479603092,0.022472257620902828,0.1815491592227801
frozenset({24964}),"frozenset({26209, 31717})",0.03401168647995164,0.005460407011887971,0.0011182752367519646,0.03287914691943128,6.021372921075182,1.0,0.0009325575854107013,1.0283508930866359,0.8632867567830649,0.029156816390858948,0.02756927939405933,0.11883809744495549
frozenset({31717}),"frozenset({26209, 24964})",0.021307676808382026,0.004996977634495265,0.0011182752367519646,0.052482269503546106,10.502802562342714,1.0,0.0010118012522974261,1.0501154652210791,0.9244859662276925,0.0444,0.047723766462698824,0.13813629604209562
"frozenset({13176, 26209})",frozenset({31717}),0.00613540197461213,0.021307676808382026,0.0010477533749748136,0.17077175697865352,8.014564821608108,1.0,0.0009170222126102694,1.18024480163108,0.8806301819233772,0.03969465648854962,0.1527181491348103,0.1099721669054024
"frozenset({13176, 31717})",frozenset({26209}),0.004392504533548257,0.04349183961313721,0.0010477533749748136,0.2385321100917431,5.4845256538583325,1.0,0.0008567152723017547,1.2561372226767236,0.8212762860469895,0.022370402237040222,0.2039086319971606,0.13131145694533877
"frozenset({26209, 31717})",frozenset({13176}),0.005460407011887971,0.11955470481563571,0.0010477533749748136,0.19188191881918817,1.6049717082659996,1.0,0.00039493602649531975,1.0895007990637566,0.3790055823347624,0.008451848841934173,0.08214844738128474,0.10032285879444283
frozenset({13176}),"frozenset({26209, 31717})",0.11955470481563571,0.005460407011887971,0.0010477533749748136,0.008763798769697479,1.6049717082659996,1.0,0.00039493602649531975,1.00333259797585,0.428119793083234,0.008451848841934173,0.003321528656173867,0.10032285879444283
frozenset({26209}),"frozenset({13176, 31717})",0.04349183961313721,0.004392504533548257,0.0010477533749748136,0.024090803798934447,5.484525653858333,1.0,0.0008567152723017547,1.0201845615781326,0.854847726449635,0.022370402237040222,0.01978520587187559,0.13131145694533877
frozenset({31717}),"frozenset({13176, 26209})",0.021307676808382026,0.00613540197461213,0.0010477533749748136,0.0491725768321513,8.014564821608108,1.0,0.0009170222126102694,1.0452628666452985,0.8942822386836489,0.03969465648854962,0.04330285528133864,0.1099721669054024
frozenset({24852}),frozenset({27156}),0.1486903082812815,0.011928269192020955,0.002438041507152932,0.016396774849244528,1.374614756364875,1.0,0.0006644234837292235,1.0045429961421066,0.32012257471450534,0.015413031017132667,0.004522450666177372,0.11039433337056823
frozenset({27156}),frozenset({24852}),0.011928269192020955,0.1486903082812815,0.002438041507152932,0.2043918918918919,1.374614756364875,1.0,0.0006644234837292235,1.0700113322664149,0.2758134271988092,0.015413031017132667,0.06543045868320127,0.11039433337056823
frozenset({21137}),frozenset({27156}),0.08198670159177916,0.011928269192020955,0.001934313923030425,0.02359302039813222,1.9779081120934159,1.0,0.0009563544762777904,1.0119466077668429,0.5385710000512134,0.021029572836801753,0.01180557123780134,0.09287759128014719
frozenset({27156}),frozenset({21137}),0.011928269192020955,0.08198670159177916,0.001934313923030425,0.16216216216216217,1.9779081120934159,1.0,0.0009563544762777904,1.0956932916485218,0.5003840559022256,0.021029572836801753,0.08733583784614272,0.09287759128014719
frozenset({27156}),frozenset({47766}),0.011928269192020955,0.05419101349989926,0.0017126737860165223,0.14358108108108109,2.6495367369600498,1.0,0.0010662687892012824,1.104376568063234,0.6300914296955783,0.026591584545596746,0.09451175539361648,0.08759273425684469
frozenset({47766}),frozenset({27156}),0.05419101349989926,0.011928269192020955,0.0017126737860165223,0.031604387432608294,2.64953673696005,1.0,0.0010662687892012824,1.0203182645452331,0.658246578741423,0.026591584545596746,0.01991365366206513,0.08759273425684469
frozenset({27156}),frozenset({31717}),0.011928269192020955,0.021307676808382026,0.0011182752367519646,0.09375,4.3998226950354615,1.0,0.0008641115319250019,1.0799363566252338,0.782046576124638,0.0348180677540778,0.0740195069226414,0.07311613475177306
frozenset({31717}),frozenset({27156}),0.021307676808382026,0.011928269192020955,0.0011182752367519646,0.052482269503546106,4.3998226950354615,1.0,0.0008641115319250019,1.0428002548197983,0.7895414071748418,0.0348180677540778,0.04104357917249874,0.07311613475177306
frozenset({27156}),frozenset({21903}),0.011928269192020955,0.07532742292967963,0.0021257304049969775,0.17820945945945946,2.3657979063723347,1.0,0.0012272046267505473,1.1251925295490846,0.5842790647508297,0.024970414201183427,0.1112632071946433,0.10321466687029413
frozenset({21903}),frozenset({27156}),0.07532742292967963,0.011928269192020955,0.0021257304049969775,0.028219874281128793,2.3657979063723347,1.0,0.0012272046267505473,1.0167647028972282,0.6243395133576194,0.024970414201183427,0.016488281752363925,0.10321466687029413
frozenset({26209}),frozenset({27156}),0.04349183961313721,0.011928269192020955,0.0015615555107797703,0.03590456335418115,3.0100396609256936,1.0,0.0010427731402180692,1.0248692123733891,0.6981419411918799,0.02899364010475122,0.02426574247049249,0.08340836275817166
frozenset({27156}),frozenset({26209}),0.011928269192020955,0.04349183961313721,0.0015615555107797703,0.13091216216216217,3.010039660925693,1.0,0.0010427731402180692,1.100588592709471,0.6758400660975229,0.02899364010475122,0.09139527101751806,0.08340836275817166
frozenset({27156}),frozenset({22935}),0.011928269192020955,0.03471690509772315,0.0012895426153536167,0.1081081081081081,3.113990368778529,1.0,0.0008754300258341304,1.082287106405583,0.6870641135445981,0.028431808085295426,0.07603075553479462,0.07262631174412951
frozenset({22935}),frozenset({27156}),0.03471690509772315,0.011928269192020955,0.0012895426153536167,0.0371445153801509,3.113990368778529,1.0,0.0008754300258341304,1.0261890248234766,0.7032844886968501,0.028431808085295426,0.02552066353270707,0.07262631174412951
frozenset({13176}),frozenset({27156}),0.11955470481563571,0.011928269192020955,0.0027906508160386863,0.02334204095390579,1.9568673860512573,1.0,0.0013645701138251796,1.0116865599221991,0.5553771148966858,0.021684671989979646,0.011551561901838255,0.12864737182830424
frozenset({27156}),frozenset({13176}),0.011928269192020955,0.11955470481563571,0.0027906508160386863,0.23395270270270271,1.9568673860512573,1.0,0.0013645701138251796,1.1493354239231395,0.4948822566394028,0.021684671989979646,0.12993197704930912,0.12864737182830424
frozenset({47626}),frozenset({27156}),0.047350392907515616,0.011928269192020955,0.001148498891799315,0.02425531914893617,2.0334315698677403,1.0,0.0005836906588505089,1.012633479022569,0.533481016415828,0.01975736568457539,0.012475865438266285,0.060269551466359976
frozenset({27156}),frozenset({47626}),0.011928269192020955,0.047350392907515616,0.001148498891799315,0.09628378378378379,2.03343156986774,1.0,0.0005836906588505089,1.0541468549509359,0.5143558557881713,0.01975736568457539,0.0513655708373348,0.060269551466359976
frozenset({27156}),frozenset({45007}),0.011928269192020955,0.032681845657868226,0.0011988716502115656,0.10050675675675676,3.0753084696904054,1.0,0.0008090337975124322,1.0754034692404546,0.6829760902280892,0.027616616384311905,0.07011644596396095,0.06859493201586296
frozenset({45007}),frozenset({27156}),0.032681845657868226,0.011928269192020955,0.0011988716502115656,0.03668310727496917,3.0753084696904054,1.0,0.0008090337975124322,1.0256975023171468,0.69762917664983,0.027616616384311905,0.025053685184076024,0.06859493201586296
frozenset({24964}),frozenset({27156}),0.03401168647995164,0.011928269192020955,0.001077977030022164,0.03169431279620853,2.6570755812091713,1.0,0.0006722764780146811,1.020413020253208,0.6456044823632294,0.024028744666516957,0.02000466462897813,0.06103296720891507
frozenset({27156}),frozenset({24964}),0.011928269192020955,0.03401168647995164,0.001077977030022164,0.09037162162162161,2.6570755812091713,1.0,0.0006722764780146811,1.061959297314519,0.6311752129666369,0.024028744666516957,0.058344323997352655,0.06103296720891507
frozenset({47209}),frozenset({27156}),0.0659983880717308,0.011928269192020955,0.0022063268184565788,0.033430010685391545,2.802586875533754,1.0,0.0014190802792975088,1.0222454056416725,0.6886356390554015,0.029137839276210747,0.021761316332558067,0.10919811345080388
frozenset({27156}),frozenset({47209}),0.011928269192020955,0.0659983880717308,0.0022063268184565788,0.18496621621621623,2.802586875533754,1.0,0.0014190802792975088,1.1459667445834931,0.6509515218930954,0.029137839276210747,0.12737432850771363,0.10919811345080388
frozenset({43772}),frozenset({24852}),0.006649204110417087,0.1486903082812815,0.0016018537175095707,0.24090909090909088,1.6202070847372017,1.0,0.0006131815085064901,1.1214858214258567,0.3853572658731677,0.010419397116644821,0.10832577559598537,0.12584108925832618
frozenset({24852}),frozenset({43772}),0.1486903082812815,0.006649204110417087,0.0016018537175095707,0.010773087607561486,1.6202070847372017,1.0,0.0006131815085064901,1.004168794283175,0.4496541628512602,0.010419397116644821,0.004151487585461999,0.12584108925832618
frozenset({13176}),frozenset({33198}),0.11955470481563571,0.013409228289341124,0.002528712472294983,0.021151091261481417,1.5773533573363225,1.0,0.000925576142357333,1.0079091501283048,0.4157290032482749,0.019386730516722017,0.007847086344337688,0.1048655531438887
frozenset({33198}),frozenset({13176}),0.013409228289341124,0.11955470481563571,0.002528712472294983,0.188580015026296,1.5773533573363228,1.0,0.000925576142357333,1.0850673036022118,0.37100148863846755,0.019386730516722017,0.07839818167942675,0.1048655531438887
frozenset({21137}),frozenset({33198}),0.08198670159177916,0.013409228289341124,0.0013499899254483176,0.01646596215286311,1.2279574780564932,1.0,0.00025061152711406353,1.0031079085683836,0.20221880654015767,0.01435457953936797,0.003098279399291246,0.05857107273683727
frozenset({33198}),frozenset({21137}),0.013409228289341124,0.08198670159177916,0.0013499899254483176,0.10067618332081142,1.2279574780564932,1.0,0.00025061152711406353,1.0207817044121488,0.1881626697868073,0.01435457953936797,0.02035861763815261,0.05857107273683727
frozenset({47209}),frozenset({33198}),0.0659983880717308,0.013409228289341124,0.001460809993955269,0.0221340253396428,1.6506561646979296,1.0,0.0005758225415729024,1.0089222830903102,0.42203386867547354,0.01874111412692258,0.00884337995091285,0.06553733573518579
frozenset({33198}),frozenset({47209}),0.013409228289341124,0.0659983880717308,0.001460809993955269,0.10894064613072878,1.6506561646979299,1.0,0.0005758225415729024,1.0481923654945415,0.3995378072995179,0.01874111412692258,0.04597664234255723,0.06553733573518579
frozenset({33198}),frozenset({27966}),0.013409228289341124,0.04269595003022365,0.0011182752367519646,0.08339594290007513,1.9532518386648083,1.0,0.0005457554957663945,1.04440302500801,0.4946663417392211,0.020337119824111398,0.042515220604296446,0.05479377135565342
frozenset({27966}),frozenset({33198}),0.04269595003022365,0.013409228289341124,0.0011182752367519646,0.026191599811231713,1.9532518386648083,1.0,0.0005457554957663945,1.0131261668305724,0.5097996272461134,0.020337119824111398,0.012956102862919665,0.05479377135565342
frozenset({41290}),frozenset({24852}),0.006105178319564779,0.1486903082812815,0.0014104372355430183,0.23102310231023102,1.5537199766456757,1.0,0.0005026563890947351,1.107067968200737,0.3585725290988128,0.009195402298850575,0.09671309375408019,0.12025441991316145
frozenset({24852}),frozenset({41290}),0.1486903082812815,0.006105178319564779,0.0014104372355430183,0.009485737516091875,1.5537199766456757,1.0,0.0005026563890947351,1.003412933386794,0.41862953439266143,0.009195402298850575,0.0034013248915125546,0.12025441991316145
frozenset({24852}),frozenset({27845}),0.1486903082812815,0.041839613137215396,0.009470078581503123,0.06368995189375974,1.5222404586984328,1.0,0.0032489336057610107,1.0233366487957043,0.4029950168032758,0.0523035833518807,0.02280446891369291,0.14501617748793452
frozenset({27845}),frozenset({24852}),0.041839613137215396,0.1486903082812815,0.009470078581503123,0.22634240308210932,1.5222404586984328,1.0,0.0032489336057610107,1.1003701057291746,0.358054422018291,0.0523035833518807,0.09121486053336848,0.14501617748793452
frozenset({13176}),frozenset({27845}),0.11955470481563571,0.041839613137215396,0.00842232520652831,0.07044745934102975,1.6837502562462348,1.0,0.0034202026083081294,1.0307759324540535,0.4612298966057577,0.055057955742887243,0.029857053783534468,0.13587386210489966
frozenset({27845}),frozenset({13176}),0.041839613137215396,0.11955470481563571,0.00842232520652831,0.20130026486876956,1.6837502562462345,1.0,0.0034202026083081294,1.102348299939905,0.42382016417368845,0.055057955742887243,0.09284570035213423,0.13587386210489966
frozenset({21137}),frozenset({27845}),0.08198670159177916,0.041839613137215396,0.007163006246222043,0.08736790366183338,2.0881623206052446,1.0,0.003732714369225681,1.0498867952456363,0.5676497569555673,0.06139896373056995,0.04751635649819236,0.1292847223582463
frozenset({27845}),frozenset({21137}),0.041839613137215396,0.08198670159177916,0.007163006246222043,0.17120154105465926,2.088162320605244,1.0,0.003732714369225681,1.1076435875332193,0.543865132464542,0.06139896373056995,0.0971825131700959,0.1292847223582463
frozenset({27845}),frozenset({47766}),0.041839613137215396,0.05419101349989926,0.004110417086439653,0.09824223452925594,1.8128879344439384,1.0,0.0018430860460902513,1.0488503927730088,0.46797376515243805,0.04471722928540114,0.04657517707921672,0.08704638218375792
frozenset({47766}),frozenset({27845}),0.05419101349989926,0.041839613137215396,0.004110417086439653,0.07585052983825989,1.8128879344439384,1.0,0.0018430860460902513,1.0368023980959402,0.47408507453428206,0.04471722928540114,0.03549605803721784,0.08704638218375792
frozenset({26209}),frozenset({27845}),0.04349183961313721,0.041839613137215396,0.0025186379206125326,0.05791058605513088,1.3841090228346473,1.0,0.0006989561765730519,1.0170588615900273,0.2901319317906533,0.03041362530413625,0.016772737777790182,0.059054016841675716
frozenset({27845}),frozenset({26209}),0.041839613137215396,0.04349183961313721,0.0025186379206125326,0.06019744762822055,1.3841090228346473,1.0,0.0006989561765730519,1.017775657208978,0.28963163594688085,0.03041362530413625,0.01746520176924231,0.059054016841675716
frozenset({27845}),frozenset({16797}),0.041839613137215396,0.044207132782591176,0.0025085633689300828,0.059956657837707684,1.356266603685247,1.0,0.0006589540354009556,1.0167540413816338,0.27415226215512156,0.030028943560057888,0.016477968810300874,0.058351163923411734
frozenset({16797}),frozenset({27845}),0.044207132782591176,0.041839613137215396,0.0025085633689300828,0.056745670009115776,1.356266603685247,1.0,0.0006589540354009556,1.0158027971862524,0.274831343249717,0.030028943560057888,0.015556953800507131,0.058351163923411734
frozenset({27845}),frozenset({27966}),0.041839613137215396,0.04269595003022365,0.0033548257102558937,0.08018300024078978,1.878000142496648,1.0,0.001568443678465456,1.0407549003990788,0.48793363163493647,0.041325390915860016,0.03915898006672974,0.07937889983724247
frozenset({27966}),frozenset({27845}),0.04269595003022365,0.041839613137215396,0.0033548257102558937,0.07857479943369515,1.8780001424966482,1.0,0.001568443678465456,1.0398677898910322,0.4883701027541401,0.041325390915860016,0.03833928724266963,0.07937889983724247
frozenset({27845}),frozenset({21903}),0.041839613137215396,0.07532742292967963,0.004896232117670763,0.11702383818926076,1.5535356665328373,1.0,0.001744561883669559,1.0472225831941753,0.3718657404757153,0.04361091170136396,0.04509316734761365,0.09101158473593036
frozenset({21903}),frozenset({27845}),0.07532742292967963,0.041839613137215396,0.004896232117670763,0.06499933128259996,1.553535666532837,1.0,0.001744561883669559,1.0247697343116922,0.38533317694370256,0.04361091170136396,0.024171024457830363,0.09101158473593036
frozenset({47626}),frozenset({27845}),0.047350392907515616,0.041839613137215396,0.002770501712673786,0.05851063829787234,1.398450748241466,1.0,0.0007893795915281852,1.0177070775717714,0.29908475619135516,0.032058754954534856,0.0173989922660457,0.06236391534445748
frozenset({27845}),frozenset({47626}),0.041839613137215396,0.047350392907515616,0.002770501712673786,0.06621719239104262,1.398450748241466,1.0,0.0007893795915281852,1.0202046978481403,0.29736459509241747,0.032058754954534856,0.019804552841951043,0.06236391534445748
frozenset({47209}),frozenset({27845}),0.0659983880717308,0.041839613137215396,0.004301833568406206,0.0651808884139826,1.5578750262393242,1.0,0.0015404865438051782,1.024968761322355,0.3834040350326371,0.04154909020142065,0.024360509573132506,0.08399906448149166
frozenset({27845}),frozenset({47209}),0.041839613137215396,0.0659983880717308,0.004301833568406206,0.10281724054900072,1.5578750262393242,1.0,0.0015404865438051782,1.0410382969238063,0.3737369981582928,0.04154909020142065,0.03942054489740814,0.08399906448149166
"frozenset({13176, 21137})",frozenset({27845}),0.018889784404593997,0.041839613137215396,0.0019141648196655248,0.10133333333333332,2.4219471867726137,1.0,0.0011238235479319072,1.0662022109007245,0.5984129729262314,0.03254539225762247,0.06209160909992603,0.07354169676539046
"frozenset({13176, 27845})",frozenset({21137}),0.00842232520652831,0.08198670159177916,0.0019141648196655248,0.22727272727272727,2.772068187403651,1.0,0.0012236461562489683,1.1880172097047565,0.6446882874095748,0.02163023679417122,0.15826135191381785,0.12530999352085614
"frozenset({21137, 27845})",frozenset({13176}),0.007163006246222043,0.11955470481563571,0.0019141648196655248,0.2672292545710267,2.2352048376776024,1.0,0.0010577937223058935,1.2015289920846122,0.5566006437620397,0.015337423312883434,0.1677271155438091,0.14162002039244856
frozenset({13176}),"frozenset({21137, 27845})",0.11955470481563571,0.007163006246222043,0.0019141648196655248,0.016010786213870396,2.235204837677603,1.0,0.0010577937223058935,1.0089917448724914,0.6276525218507804,0.015337423312883434,0.008911613913776656,0.14162002039244856
frozenset({21137}),"frozenset({13176, 27845})",0.08198670159177916,0.00842232520652831,0.0019141648196655248,0.02334725976898501,2.772068187403651,1.0,0.0012236461562489683,1.0152817208693097,0.6963499484207983,0.02163023679417122,0.015051704916173414,0.12530999352085614
frozenset({27845}),"frozenset({13176, 21137})",0.041839613137215396,0.018889784404593997,0.0019141648196655248,0.04575006019744762,2.4219471867726137,1.0,0.0011238235479319072,1.0281480508119407,0.6127461424334807,0.03254539225762247,0.027377429534308682,0.07354169676539046
"frozenset({21137, 24852})",frozenset({27845}),0.017993149304855936,0.041839613137215396,0.0019141648196655248,0.10638297872340424,2.5426377240753926,1.0,0.0011613384136301963,1.0722270995845447,0.6178242403102365,0.033049225952339535,0.067361755371162,0.07606651946042593
"frozenset({21137, 27845})",frozenset({24852}),0.007163006246222043,0.1486903082812815,0.0019141648196655248,0.2672292545710267,1.7972203949264929,1.0,0.0008490952126940243,1.1617681205604775,0.446785542431203,0.012434554973821989,0.139243036280282,0.14005137774286142
"frozenset({24852, 27845})",frozenset({21137}),0.009470078581503123,0.08198670159177916,0.0019141648196655248,0.20212765957446807,2.4653712815632467,1.0,0.001137744312953129,1.1505766673383035,0.6000642370776412,0.021377137713771376,0.13087060742040013,0.11273745967172655
frozenset({21137}),"frozenset({24852, 27845})",0.08198670159177916,0.009470078581503123,0.0019141648196655248,0.02334725976898501,2.4653712815632467,1.0,0.001137744312953129,1.0142089205465183,0.6474651103956638,0.021377137713771376,0.014009855621129497,0.11273745967172655
frozenset({24852}),"frozenset({21137, 27845})",0.1486903082812815,0.007163006246222043,0.0019141648196655248,0.012873500914696117,1.797220394926493,1.0,0.0008490952126940243,1.0057849674522623,0.5210620989225291,0.012434554973821989,0.005751694089161093,0.14005137774286142
frozenset({27845}),"frozenset({21137, 24852})",0.041839613137215396,0.017993149304855936,0.0019141648196655248,0.04575006019744762,2.542637724075392,1.0,0.0011613384136301963,1.0290876737161072,0.633200500488923,0.033049225952339535,0.028265496185635668,0.07606651946042593
"frozenset({24852, 27845})",frozenset({47766}),0.009470078581503123,0.05419101349989926,0.0016320773725569213,0.1723404255319149,3.1802399401929486,1.0,0.0011188842163015788,1.1427512176222296,0.6921126781785855,0.02631151534838395,0.12491889347469533,0.10122877383678845
"frozenset({24852, 47766})",frozenset({27845}),0.016592786620995364,0.041839613137215396,0.0016320773725569213,0.09836065573770493,2.3508978301287238,1.0,0.0009378415994661118,1.062686974520543,0.5843261997206657,0.028733593472862716,0.05898912475973999,0.06868430090039593
"frozenset({27845, 47766})",frozenset({24852}),0.004110417086439653,0.1486903082812815,0.0016320773725569213,0.3970588235294118,2.6703746069198058,1.0,0.0010208981888095623,1.411928269192021,0.6281024681866344,0.010796401199600132,0.2917487227787767,0.20401758847044477
frozenset({24852}),"frozenset({27845, 47766})",0.1486903082812815,0.004110417086439653,0.0016320773725569213,0.010976353411477742,2.6703746069198058,1.0,0.0010208981888095623,1.0069421356594668,0.7347745610724746,0.010796401199600132,0.0068942746694379544,0.20401758847044477
frozenset({27845}),"frozenset({24852, 47766})",0.041839613137215396,0.016592786620995364,0.0016320773725569213,0.039007946063086926,2.350897830128724,1.0,0.0009378415994661118,1.0233250205870723,0.5997227683906898,0.028733593472862716,0.022793364881952285,0.06868430090039593
frozenset({47766}),"frozenset({24852, 27845})",0.05419101349989926,0.009470078581503123,0.0016320773725569213,0.03011712214166202,3.1802399401929486,1.0,0.0011188842163015788,1.021288182348111,0.7248380238655162,0.02631151534838395,0.020844442064497273,0.10122877383678845
"frozenset({24852, 27845})",frozenset({16797}),0.009470078581503123,0.044207132782591176,0.0011283497884344146,0.11914893617021276,2.6952423437227253,1.0,0.0007097047671203334,1.0850788589183142,0.6349892479367664,0.021472392638036807,0.07840799608161857,0.0723365464807308
"frozenset({24852, 16797})",frozenset({27845}),0.012885351601853718,0.041839613137215396,0.0011283497884344146,0.08756841282251758,2.092954648871441,1.0,0.0005892316622758564,1.0501175105377047,0.5290232107682684,0.021052631578947368,0.04772562121361303,0.0572684346799802
